payload,year_2023,year_2024,month_3,month_5,month_6,month_7,month_8,month_9,month_10,month_11,day_2,day_3,day_4,day_5,day_6,day_10,day_11,day_13,day_15,day_16,day_17,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,demora,r_noprg,waiting,queued,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930ER-MT,Kom.980E5,Komatsu AHS,truck_avail,payload_validation
161915.13504981995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.6843269656611108,0.24926593406547198,-1.3594313008806946,-0.8637890602263277,0.9329235110549955,-0.7831255422982438,1.9241891801714295,1.5901256153597545,1.4077028783974384,1.9519767394690735,0.518335706719221,-1.9541544563389635,0.4825716125242021,-1.916732483052027,-1.3955121654099234,-0.719857791937065,-0.023758573202830365,0.32400590193839895,-0.7924636103272369,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7904647215340856,1
182297.04209899905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.20845188461457764,0.4156619489262829,-1.2859701967555048,-0.16522152662132264,-0.09070518245356464,-1.1028318022440966,0.2804830732863928,-0.24880294391403301,2.0198966992233047,0.9541069711938018,1.4303092701448015,-1.5202452619141094,1.1287909406984904,-0.8370640094698824,-1.0669675814114696,-1.8279816334728842,0.027586451523044654,1.6850906806453987,-0.3840484067812051,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7994655298863219,1
170217.898147583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4700563021483101,-0.19555698391252052,-1.1219775554370537,-0.8342414025457154,1.3277092921425104,-0.15199954876374633,0.943425914281032,0.21097603482381472,0.622220384031209,1.3196990906948818,1.012562842316167,-1.5032367869443828,0.9929834348360915,-0.7715681411372133,-1.7220720208113787,-1.463497926341181,0.7551902703057385,1.0716524359265445,-2.7864636734082144,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,0.08627213836756413,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7800875504217089,1
196636.1342201233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.3233436270734713,-0.6135934147939918,-0.23591668904060423,-0.4716858814228822,0.4796306559899355,-0.46788632371316413,-0.3744021215095877,-0.3555875342489629,0.5363735042685545,0.8812749888666481,0.6148344964098406,-1.3061626721030417,0.9057882591702712,-0.7234882196111858,-1.0548212928367768,-1.1050166956306766,-0.006164075264813457,0.9615849075053358,-3.690690372862336,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.0005262185004767418,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7599660238751148,1
177243.9832496643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.767768359079319,-0.7521614088321844,-0.6855097399881911,-0.9835023418320397,-0.14575200562908625,-0.3664943628020519,1.9324482675250547,-0.3158436928999566,0.6212330563076043,1.440510036509964,0.4819136455493335,-1.4028603627802723,0.5646062171391772,-1.0455630071044228,-0.585235758981569,-1.1362518044150647,-0.3021261181133945,0.707389866298049,-3.7923392296357465,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7741891203703704,1
180758.11485671997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.44041245120787836,-0.95778363754628,-0.6901621610233966,0.4188591216529535,-1.365894109269223,-0.4481632934298486,0.7477056881156137,0.1692527400114331,1.9297207671340757,0.7617277558738995,0.5584421291694884,-1.7741482265279105,1.1476085499406112,-1.096356656042136,0.9685562935287749,-1.0846749699810572,-0.8707315499555429,1.386199379254038,-3.6193382077756113,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7998615748469672,1
155209.76193237305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6033943751776725,-1.0288133037682712,0.7868809809851862,-0.13921300342613188,-0.7439716984522246,0.3467176315610025,0.2733923446315732,0.1737981516680729,0.6694855342868493,-0.40206750597375995,0.26845394985806753,-1.788805313837515,0.5532263899063802,-1.7533878484891439,0.8123262219801628,-0.6670582308246651,-0.8496300406042051,0.7021314827469816,-4.4398363813608634,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7153222222222222,1
169311.57012748718,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02814465159097528,-0.12539281754742676,-0.46547310578216006,-0.1423817633723814,0.11696753651453727,-0.9165550799466949,0.04467605728264789,0.26363112612940526,1.2778819407911592,-0.04089838135084726,1.0913929978574746,-1.6768548718224177,1.4222428901422612,-0.43035413267928113,-0.09485753215906488,-1.8786692121407882,-0.6357261207401927,2.868107470918521,-3.46976857108927,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4779171812747015,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7906206561023075,1
149222.36190223694,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.362151957515274,-0.646819807605394,-0.09621232028001436,0.8232258129756505,0.075300349773506,-1.4489781178118233,1.5599970014023905,1.2362025944678456,0.6067522496947354,1.0987599655902425,-0.5505140817499004,-2.2518676503490034,0.3541354613687828,-2.9342085075347146,-0.880672315153747,0.04923728877176581,0.5229963943081862,1.063884369317013,-5.5490583119310894,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7871306343906511,1
166382.84005355835,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14008135016037526,-0.6619440508674496,-0.09546349543381139,-0.45691205258257606,-0.16827247126558828,-1.2394003419298478,0.1948705824256448,0.20901287315849182,0.69259912945739,0.6781120907961666,1.6633289616495255,-1.4285739750449191,1.3301777628733504,-0.34715605937418087,-1.1307418574020984,-2.565508134485038,0.9709428012706708,3.1521796913932367,-3.1706198931871175,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4345180028406811,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7969590277777778,1
153727.73801231384,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4210801280602522,-0.9009393672839471,-0.08751069822460018,-0.4422616819219939,-0.7682799603364386,-1.4448622934622164,1.0521101320906059,-0.4575741900574396,-0.4459163163362112,0.39672536902324185,0.7208631633710687,-1.4425697345751143,1.1560977515948476,-1.2802603520720308,-0.6986094669766905,-1.448491735288183,0.7485388367947111,2.587740020672966,-4.304030273553449,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,-1.7567236449238688,-0.6081147165767629,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.8065808926080893,1
165938.16509246826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4773182327260393,-0.29819939914491883,0.5407741484298665,-0.9835023418320397,0.21301833169403567,-0.9814204716964973,0.6837951243499196,-0.3930912533657542,0.5474366379920225,0.916574700370497,0.3062109245353391,-1.323865306727751,1.1099826727957618,-0.9116743378012936,-0.8704982332290688,-0.8530238429110756,0.7432664315004472,1.4833599662317174,-3.9817981780678826,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7470300751879699,1
165770.28202056885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5631715940785658,-1.226924754063189,-0.10924048589126793,1.9013860965054017,0.3342712868816042,-0.6152328354290856,0.5771253180900104,-0.05770829865755887,-0.3013360950668157,-0.4652110233296902,0.26935326001041043,-1.4377278146393442,0.7914263926989753,-1.7377123513305033,-0.37553697381034046,-0.6553867488945557,0.43331795160857106,1.3667194583716742,-4.806147506470983,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7609216750139121,1
159436.41489601135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.22214808253769758,-0.3974091539279272,-0.2173624734069083,-0.21830854390264556,-0.5828105173479866,-1.3445349591162026,0.07909563596125135,0.8440834530419156,0.49275387176160845,0.9851100591017169,1.6093394387224647,-1.297748331420344,1.23423701768331,-0.637570693731084,-1.1806981648956414,-1.7968576816592592,0.9523972493900584,1.863158669079276,-3.821460355138718,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.4779171812747015,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7976000834028357,1
158647.4398765564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0894173335005761,-0.9319066587739561,0.3575062008850796,-0.2167858930193828,0.377495586483546,-0.7955498440682567,0.6317158710859226,-0.28800915592730764,-0.3573099821665589,1.0286239039507334,0.5869924161621495,-1.6243176172142098,1.1135666333425376,-1.210006873023938,-0.9209366356815042,-0.8310147627000121,0.8705471694554324,1.620077938559473,-3.820609245221709,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-3.258973212345552,0.4215012337933795,0.7710115566694514,1
154101.6881198883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.07052547529612545,-0.52915583553464,-0.4127572233221489,0.7466405888201916,0.008863534374657506,-0.039610105190484864,-0.05372123221330513,-0.40649125726391266,0.09108870092283594,-0.914503055429992,1.707130986757077,-1.1630282019836913,1.7275220131830518,0.25391738682426856,0.47728274749689914,-1.9042353154162661,-0.246804499090042,2.397004108229699,0.26594564751812105,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,-0.10159203443858378,0.7713956868260665,1
145277.97798538208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7317134156960114,-1.2042310544255557,-0.08627652394104343,0.7051586404329253,0.803394789365921,0.18185417141315477,0.7693404681590121,-0.05589990907373444,-0.6433565449616736,-1.4416397973860369,0.5704844541782051,-1.6339342299119566,1.0567453416734862,-0.8775122882959582,0.9382093550125195,-0.5934723161795942,-0.8976107120081485,1.0971077926623942,-1.2616508833065645,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.5213163597087219,-0.035748500270158134,-2.9816702679631955,-0.10159203443858378,0.7635338204984073,1
157245.34021949768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25983275312760024,-0.7070233908716171,-0.12489647202762269,-0.0985129568437843,0.9047513024418553,-0.4227439622466774,-0.5757492706037358,-0.5930812203588782,-0.6165467998514845,-1.1307664430919973,2.001486440995813,-1.3698533838703661,1.1930915314408306,0.1125001277608718,0.9277222244132358,-1.9432514121540605,-0.8339079301156731,1.303977381910073,0.3500597590952486,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.8685097871808855,-0.035748500270158134,-2.9816702679631955,0.37791012810738256,0.7651543190837498,1
155679.64289283752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3342744583983069,-2.1272059696166425,0.6902063066277042,-0.8895506670620705,0.039573260242614816,-0.6512325790736458,0.914028935066259,-0.4849607025836456,0.3938438867327994,-1.0859888854206472,0.6614328140223332,-1.8844007915490633,1.1346863637815157,-1.168184555002072,0.40774211492003726,-0.6592772428712588,-0.37196319793561095,0.9051767930484297,-1.4300483879912746,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,2.735792325966996,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7780051995503091,1
166803.88705062866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8342041851631861,-0.463128465095734,0.30509539521426227,0.2032188344016883,-0.2787698135435342,-0.6489057663746681,-0.027023564475082855,-0.23733351808509248,1.8296462417133228,-1.0263416402065062,1.0511713512939382,-1.763191760622235,1.4304528895413333,-1.161171229940226,0.1297361089498925,-1.133917508029043,-0.12650806352599261,1.036038838239769,-0.6755747135481538,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.6553685286472006,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.4215012337933795,0.7486652542372881,1
161923.9980018139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.778070545667575,-0.6989258328884409,-0.8657685210213846,0.7432660652410688,-1.2203328921974403,-0.4223378675775162,1.1678716491446681,-0.13658503892860363,0.8373312472996478,0.9428178033142892,0.535256789304398,-2.1137689645735716,0.9812465608531957,-0.93768375474494,-0.9929566137612414,-0.49609880979125254,0.8382291676686088,-0.6195154193270117,-0.4740779673947832,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.5522745508513703,0.7950266879182007,1
182625.2061481476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5448216709918561,0.4236714899748593,-0.7052287942715361,0.9346673965398539,-0.4748795277482081,-1.2666745379532418,-0.10392036803094842,-0.3593590854981102,1.3217041020619216,-0.9119335060245806,1.5559176053290702,-1.8535403919326066,1.3820543722241743,-0.8489666240034155,-0.8079886738838461,-1.6476850268953842,0.5659008152935262,0.5123516400402719,-1.1010544358169827,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7578770845044033,1
188389.62311935425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.22828278807052552,-0.5880685037600668,-1.8606100634555973,-0.3319723747018812,-0.7236715604136875,-1.0823953624068494,0.7231567260303671,0.6870631034121872,1.1695290521494128,0.09671994500127029,1.0279354252327786,-2.127924193213695,1.0791728596273606,-0.692349056336589,-0.7679935752162497,-1.1702658374685264,0.6878021543857055,0.18525628142045825,0.1960135663813231,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.8313533482977927,1
193855.11902236936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.11258505978400311,-0.09910509308030402,-1.507885826640434,-0.25637481598421435,1.3243643830338878,-0.6912493672834223,0.4374594506465941,-0.5486371952717337,2.4997379728951876,0.0065329732474032325,1.279267319714585,-2.0804446108664547,1.519791383634345,-1.0127921722848252,-1.1016032867698202,-1.7457254751083036,1.105457493276523,0.9405513733010656,-0.8156410732053486,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,-1.7567236449238688,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7849737901338575,1
177813.6550483704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.3383931652931384,-1.0839559132950092,-2.272567732318094,0.221778714086864,1.4144174101565459,-0.9820241259344396,0.9820354689829379,0.6820452296120257,1.1506432449235384,-1.106587404424683,0.8206275730523833,-1.7221675503818061,1.0927043087001422,-0.43433884634707287,0.07411988141948246,-1.1434770075146563,0.04798655859171831,-0.36125708173935467,0.01226786960203881,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,-1.7567236449238688,-0.9553081440489263,-0.035748500270158134,-3.258973212345552,0.9445945020253428,0.8413249484729248,1
147003.14416122437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.1124499326649389,0.3708613292150146,-2.0093072639340135,0.8703045321770717,1.6833942391671617,-0.1387301310606142,1.3330533962171702,0.02354704412914686,2.459206904036441,-1.5778259158728432,0.6724437427000816,-2.0917684810940242,1.330407144651757,-1.494513138838943,0.9742913452475473,-0.6935135898662466,-0.8499391331355487,-0.12307620861940997,0.06778280706176423,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7771408529741863,1
165770.05305671692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.9675473208833548,1.1074750548802494,-2.5927042211966467,-0.5332092076520122,0.3475067461993436,-0.6586630139661359,0.9026810833364814,1.690450507766879,1.1419091919839583,-1.271586175260693,0.11574546530179065,-1.7817308263627458,1.0505883610874818,-0.9830613991859134,0.513990835081138,-0.20709068580759013,-0.47950362249459805,-1.0409031557148316,-0.3911864446487185,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.8258597549569772,1
172087.6040687561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7463781799820824,1.4759726210711661,-0.653435075742497,-0.3318900692487318,0.21322017965748705,-0.9445865876504166,0.03190468805777395,-0.5487593837571272,1.4469175102913787,-1.354738478970237,-0.4697335473156992,-1.6486601078180008,1.8101565393723207,-1.019948626429566,0.919626785687938,0.6273646937098535,-0.8246292100882257,-1.2744231888690574,-1.4883235548503613,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7437765608911354,1
148053.7940826416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5782590677564747,1.1177436972502193,-1.6060026821831956,0.4319868414302729,-0.826556350927182,-0.8462568000554118,0.2582842580090883,0.17164763432514654,0.2334157896947746,-0.733118141664391,-0.4177028343142102,-1.818901199779903,1.7074225645910126,-0.6666087220687849,0.8070169164588539,0.25098719070651476,-0.8026955285371168,-1.1093816505957792,-0.5536402867085689,-2.191120701472544,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.788664746112048,1
152617.1990966797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.733268769483928,1.511091377976463,-0.772699299627102,1.044298260134772,0.23193436941176337,-0.8224508720172864,0.49946303814527226,-0.496943320051239,0.21174521196642537,0.40363366578533166,0.5650773518872434,-1.897757111216898,2.2190913160144414,-0.8907774916986501,0.013275741023160884,-0.7006276359950752,-0.056801753620883064,-0.0320105662122861,-1.4619955745998952,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7411489898989899,1
147019.31100463867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.975194382055051,-0.25419093184504815,-0.9367612765794608,1.6877622928562952,0.18066498669511727,-0.8857577382800376,2.028522269033728,0.7584944919732521,0.025190904396091656,0.3538012568246475,-0.894601387413199,-2.7131429947757044,1.7864762440133033,-1.8689559951817365,-0.7783367034252148,0.9736186576364336,0.5411080278274895,-1.7209077558415178,-1.553840209401128,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7705635054246165,1
168360.18588256836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7017014055358868,-1.7479409984263574,1.7038794072312438,-0.0839448916363515,-0.4201498942295386,-0.9408110047803774,0.5359238871942026,-0.22324111276970393,-0.27612126397168035,-0.5990382112148073,-0.5694445604567184,-1.7090832662544375,0.6302228988092067,-2.255129711158589,-0.3089264768277859,0.5116502871456257,0.19660062529654895,-0.12486883937545572,-3.2620742400153575,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7067282130487691,1
196618.3818893433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.1950730040553581,-1.5559907335534215,0.7539257541888646,-0.30308316064646357,-0.43851805890361256,-1.4199368612009982,-0.3258682325730005,-0.49621833503790397,0.9590510343532731,0.618212103017559,0.3255994893510068,-1.2899953185170556,0.9693093670366689,-0.42426828407459344,-1.7877058059291642,-0.3399232658693119,1.5508063341582936,0.8760166660834189,-1.1413058219473613,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7529179537583076,1
159532.08299827576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8319985092339802,-0.553639212842468,0.18949209279998294,0.09169494538433551,0.7450318925051271,-1.3102913005274743,1.3673386807924626,-0.31739955961396776,-0.482422126014108,0.5160198594515237,1.1320530581202781,-1.6939383910791694,1.317659330161314,-1.4395229451907536,-1.2983856836268266,-1.6076685174207233,1.1939292862864703,2.809787216988499,-1.9966618840121109,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7611235035540591,1
190856.29598999023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5400836605649946,-1.0450670976910235,-0.04584691580947366,0.40844748182956225,0.9343076113758048,-1.0682588777074,-0.4107152470448759,-0.5328097134637568,0.274934186277126,1.1768152942497079,0.9658493005904055,-1.6874892726629434,2.5486703765939267,0.524763412967792,-1.7963584712952596,-0.8586928484199858,1.4992473222953346,0.7879387416030379,0.008021724546462659,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-3.258973212345552,0.9445945020253428,0.7732174950856501,1
159850.87294006348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1547208718487354,0.15105370454126066,-0.30946099592648324,-0.981856232769053,1.0616736763136145,-0.6336827040469227,0.9333538565327086,-0.36270704999789327,-0.16278110452095648,0.6158110486551254,0.7513329154701366,-1.8628286858746184,1.5605735955671312,-1.6621573710519864,-0.9608503416937032,-1.1006815737709217,0.9089638046491497,1.6818639452845163,-1.5482068962487692,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.7542104277824581,1
179155.2159461975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9940627086966158,-0.1328302485211049,-1.2032805197572023,-0.7631294910246875,0.2807815765669931,-1.255633153164697,0.15182932231447663,-0.44861370112857984,0.24123846319718106,0.7412134843913525,2.7585116755169374,-1.2490680404807006,2.2829559775851496,0.6433143697479126,-1.3792023294629778,-2.2290359839855975,1.2218011108916598,2.149262537744177,0.2280030733725574,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9553081440489263,-0.035748500270158134,-2.9816702679631955,0.9445945020253428,0.811720912832024,1
146534.21994018555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.862450200160217,-0.5061834156041075,-0.442973692579117,-0.9835023418320397,0.3415378135658533,-1.2953206754265048,3.161789918644071,1.3114544096722154,0.6033345768053345,0.751660177055976,1.2422438448803181,-2.231579114667218,0.5763814944062408,-2.5070597977067335,0.9680303717554377,-0.81434121708557,-0.8851102967501588,0.6213435900078532,-1.635969965260146,-2.160975165249399,-0.21334032640491596,-0.5755558867206325,1.115156629987303,0.1914617419096064,-0.9987073224829468,-0.035748500270158134,-2.4270643791984825,0.9445945020253428,0.7891410234959709,1
