year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4392000.0,2864689.0,156776.0,730440.0,4545.0,44708.0,197831.0,0.0,151128.0,30679.0,127888.0,83316.0,89403,24932,112434.69995689392,12668753,3300741,1997513,3447441,3733418,2131238,-255659,-47301,264671,50197,3029638,287.0,0.0,0.0,0.0,95.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4406400.0,2880954.0,146944.0,544621.0,251.0,42044.0,191395.0,23628.0,194023.0,58700.0,188389.0,135451.0,85078,46716,121046.73205184937,12758964,3771769,1754264,3909941,3267684,2134867,-285096,-43754,292380,49825,3014174,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4406400.0,2991235.0,172425.0,568379.0,23465.0,0.0,203745.0,0.0,204533.0,22326.0,136817.0,83475.0,125112,54370,125533.88604927063,13131748,3310646,2152978,3407732,4147102,2137313,-249192,-54775,254718,59441,2947548,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4402800.0,2701279.0,156662.0,665890.0,25358.0,16961.0,300221.0,23936.0,235461.0,78851.0,119039.0,79142.0,124870,30091,118127.4660320282,12341327,3211019,1978431,3399826,3622633,1944992,-242407,-50288,256229,51416,2786454,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,143.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4399200.0,2671567.0,235155.0,622013.0,3711.0,3.0,280499.0,385.0,221371.0,100308.0,117617.0,146571.0,75786,46706,119328.27782440186,12537296,3197243,1969055,3428746,3904991,1998655,-243250,-48807,261164,52623,2747706,288.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4402800.0,2625184.0,280365.0,601294.0,0.0,41147.0,255352.0,62966.0,261915.0,69061.0,116443.0,89073.0,118715,32356,120747.28301048279,11779121,2836727,1961914,2843254,3783336,1810126,-218094,-48398,218351,49647,2488704,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4399200.0,2731549.0,248596.0,519910.0,0.0,55253.0,302606.0,0.0,284990.0,59889.0,102627.0,93780.0,76749,28396,118953.97323799133,12927177,3345548,2162125,3586886,3819553,2060703,-263242,-50884,281698,53160,2863633,288.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2700876.0,232090.0,485841.0,5550.0,85279.0,353014.0,53339.0,275031.0,45810.0,110934.0,58636.0,104316,43991,116499.80604362488,12571702,3363787,2015296,3596589,3529644,2008299,-256955,-50284,274327,50330,2679549,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,2844362.0,216762.0,382185.0,7029.0,50067.0,322981.0,22562.0,295769.0,80807.0,94669.0,89207.0,75181,55518,136471.39492368698,13068632,3431708,2111600,3598784,3834738,2097975,-262960,-53228,275903,53767,2638060,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2732410.0,251027.0,475552.0,2242.0,110437.0,261931.0,44825.0,255853.0,76888.0,94299.0,100936.0,113597,31220,116251.93799209596,12756687,3356894,2019881,3610089,3646834,2007299,-258899,-48690,280062,49453,2777897,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,2918520.0,283090.0,343648.0,4299.0,90462.0,313301.0,231.0,216000.0,40212.0,85485.0,111152.0,78975,59064,151028.26694488525,13641632,3467170,2105405,3713917,4314575,2154235,-270302,-48145,292884,54176,2868996,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4399200.0,2755240.0,367485.0,393765.0,1635.0,87620.0,284636.0,55075.0,216000.0,42090.0,109862.0,85792.0,107743,55383,134857.37916755676,12495966,3360299,1967586,3479957,3597636,1956440,-258198,-46473,269304,47470,2654873,288.0,0.0,0.0,0.0,96.0,359.0,47.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4402800.0,2897139.0,356466.0,324585.0,3954.0,53065.0,298254.0,2540.0,222954.0,58117.0,85058.0,100668.0,91107,82291,163176.51592826843,13185726,3280760,2162662,3400702,4262510,2030500,-252372,-50208,260019,55262,2707182,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2765553.0,288273.0,477698.0,0.0,65460.0,221711.0,18487.0,242244.0,45021.0,132096.0,149857.0,100682,37255,153768.74887275696,12915914,3129571,2183240,3414384,4039597,1982766,-244334,-50060,264407,52267,2726567,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,3076517.0,252891.0,316843.0,7260.0,35168.0,240144.0,7059.0,207025.0,46728.0,95087.0,121678.0,77363,58398,169379.3170413971,14324711,3555444,2359857,3838257,4516294,2261197,-278786,-53479,298470,57776,2956679,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4406400.0,2718158.0,167918.0,625462.0,0.0,99030.0,287537.0,32738.0,188293.0,60911.0,112843.0,113510.0,98682,51601,137894.22701644897,12674208,3162447,2175358,3342174,3897345,2003880,-245356,-52035,260726,54132,2645633,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4406400.0,2763203.0,102906.0,633074.0,10854.0,88863.0,306837.0,8245.0,239237.0,40062.0,94960.0,118159.0,68515,71018,141642.72109603882,13097901,2963583,2291963,3276218,4508964,2006247,-231307,-52601,253909,60639,2961875,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4406400.0,2495980.0,191774.0,895983.0,0.0,109503.0,204220.0,0.0,261534.0,24636.0,100355.0,122415.0,94670,48642,116072.04887580872,11286269,2551178,2027431,2699707,3864429,1778736,-199752,-44714,209632,45998,2785409,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4406400.0,2709267.0,265868.0,624470.0,7542.0,109621.0,281313.0,0.0,182097.0,87417.0,107590.0,31215.0,91209,80500,122746.22319030762,12197750,3190892,2050134,3297531,3594029,1988198,-248698,-50719,258055,52168,2571236,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4406400.0,2552042.0,260233.0,848568.0,6203.0,99586.0,237256.0,0.0,199146.0,26433.0,103289.0,73644.0,82444,45643,113362.97491455078,11529868,2709476,1998561,2856215,3832832,1821586,-208288,-46898,218323,48240,2475539,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4402800.0,2774588.0,232430.0,737617.0,20.0,135683.0,174672.0,1610.0,144007.0,49149.0,100773.0,52251.0,99138,63505,118114.95419502258,11957697,3223806,1861749,3406385,3438994,2014477,-257986,-48340,269458,50512,2572080,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4402800.0,2802518.0,247056.0,714805.0,0.0,146059.0,158127.0,0.0,152034.0,29051.0,98732.0,54418.0,106944,45272,128255.50105285645,12352353,2999423,2035585,3289623,3855152,1981745,-231297,-50252,252869,54662,2720588,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4406400.0,2802020.0,118338.0,774297.0,39950.0,150983.0,172192.0,0.0,129600.0,82282.0,104707.0,32031.0,82269,37149,113197.67680168152,12502251,3258675,1980686,3569544,3655329,2118925,-254667,-48292,276718,55023,2880496,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4399200.0,2795520.0,204456.0,734699.0,3600.0,120272.0,207052.0,0.0,137036.0,18455.0,119304.0,58806.0,79967,32448,130979.31016159059,11837189,2884666,2009611,3130374,3633074,1950311,-224587,-49383,245005,52075,2732413,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,143.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4406400.0,2760376.0,194203.0,784928.0,3534.0,96811.0,219800.0,0.0,136666.0,58352.0,109036.0,42694.0,89021,44602,123150.74419116974,11537825,2975468,1740154,3251525,3504053,1974330,-231718,-42950,251856,47326,2671245,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4402800.0,2640784.0,109181.0,896389.0,276.0,134399.0,229214.0,0.0,181096.0,38721.0,105988.0,66752.0,92160,29696,126376.82885742188,11192644,2689083,1844172,2872807,3578226,1809295,-208834,-44632,223157,47487,2800597,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4406400.0,2852795.0,128025.0,714758.0,7921.0,95800.0,189325.0,0.0,243490.0,35848.0,100011.0,38427.0,88321,40977,145665.5871334076,12442551,3269094,1861450,3594680,3687286,2093037,-253136,-45886,279756,52425,2725036,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4402800.0,2873205.0,183876.0,594345.0,737.0,109582.0,207725.0,152.0,243461.0,21710.0,126770.0,41237.0,130778,30257,131757.38591575623,12301142,3088220,2052867,3236574,3764806,1959704,-243487,-50308,252814,56256,2727107,287.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4402800.0,2867367.0,148912.0,651902.0,0.0,77642.0,209008.0,0.0,240756.0,61811.0,101892.0,43510.0,96075,51707,141245.29711312056,12937885,3204369,2042084,3466482,4147741,2123644,-250070,-48892,268626,55847,2882474,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4406400.0,2789827.0,115831.0,806213.0,4.0,23650.0,184156.0,0.0,185976.0,14212.0,137519.0,149012.0,97167,47625,130631.78105318546,11915817,3037621,1767221,3262711,3755457,1951146,-234343,-43825,249621,51243,2825023,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4399200.0,2889951.0,83063.0,774681.0,10033.0,6054.0,190274.0,0.0,186847.0,65303.0,141869.0,51125.0,94741,63330,146563.9248123169,12611718,3201052,1853286,3472168,4020931,2072334,-248938,-45766,269876,54883,2786655,288.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4399200.0,2897132.0,82607.0,752441.0,10278.0,24235.0,233676.0,0.0,134133.0,57691.0,114868.0,92139.0,66692,40252,149409.32182502747,13897704,3504114,2302173,3887738,4105487,2219745,-272230,-56986,302051,54355,2917199,288.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,4399200.0,2803168.0,152139.0,715839.0,0.0,58872.0,226782.0,2082.0,137062.0,110604.0,94374.0,98278.0,84950,26929,125392.22792434692,12978026,3296593,2175952,3817132,3554465,2149435,-260380,-54953,299574,45535,2839559,287.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4406400.0,2767401.0,157947.0,705677.0,4.0,75511.0,277549.0,28218.0,172962.0,43057.0,99430.0,78644.0,64654,31783,118731.57711219788,12491038,3299736,2065441,3796942,3256451,2086157,-260666,-53219,297514,43975,2684702,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,4399200.0,2622307.0,205976.0,787844.0,13502.0,28894.0,258627.0,11142.0,172938.0,63348.0,97531.0,137091.0,85638,35079,116154.16903495789,12141456,3041831,2036676,3510535,3467293,1957518,-236538,-52617,271483,49573,2783555,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,143.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4406400.0,2644919.0,275408.0,642633.0,0.0,62638.0,335618.0,2107.0,186576.0,57596.0,98900.0,100005.0,70019,31579,113726.24320220947,12428111,3141338,2142241,3483682,3616507,1970593,-243120,-53942,269170,53137,2745694,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,4399200.0,2596842.0,269767.0,733121.0,14481.0,43817.0,283933.0,46.0,202522.0,45282.0,98649.0,110740.0,101331,27429,117886.81282043457,12063593,3160787,1996711,3592808,3260901,1916983,-246566,-49753,276558,46671,2592984,287.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4399200.0,2743971.0,233926.0,673087.0,1625.0,26769.0,312174.0,1370.0,189781.0,49707.0,86387.0,80403.0,57651,38441,120035.217045784,12289294,3282499,1896645,3619114,3375677,1991589,-259673,-46711,281259,49071,2757822,288.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4402800.0,2782651.0,195499.0,584294.0,5659.0,71470.0,254042.0,17475.0,191476.0,62013.0,128724.0,109497.0,78827,34546,111617.85808801651,12853537,3379935,2119154,3912935,3376802,2080215,-268259,-54339,306542,50233,2843895,288.0,0.0,0.0,0.0,96.0,359.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4406400.0,2695389.0,297158.0,526694.0,64.0,102685.0,252955.0,19731.0,267416.0,50416.0,120610.0,73282.0,57955,47146,121709.71405220032,12624243,3185975,1992863,3567239,3716986,2015304,-253894,-49202,282960,52425,2735123,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,4406400.0,2597574.0,284142.0,618384.0,14833.0,63566.0,252249.0,0.0,234431.0,144596.0,93947.0,102678.0,76998,29072,113643.61214828491,12505826,3229461,1955568,3733696,3446762,2021001,-280768,-47753,303266,44782,2795103,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4395600.0,2692803.0,358714.0,533528.0,1255.0,26814.0,250789.0,60508.0,242800.0,64902.0,93677.0,69810.0,56384,55542,107787.89209365845,12612459,3160219,2100728,3489064,3743280,2015086,-251064,-52881,278010,54119,2747951,287.0,0.0,0.0,0.0,96.0,358.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,4406400.0,2574877.0,246980.0,751844.0,65010.0,1139.0,258592.0,57416.0,220689.0,52216.0,91093.0,86544.0,60748,34064,108560.52200317383,12375484,3241796,1983633,3555363,3524872,1938976,-256034,-50017,276114,51933,2611229,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4406400.0,2800856.0,161238.0,656033.0,8960.0,36331.0,244053.0,50909.0,187045.0,48384.0,140117.0,72474.0,65976,36445,117984.3746368885,12545302,3289116,1955107,3606531,3608195,2053932,-266853,-50164,285814,50867,2810393,288.0,0.0,0.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,4493569.0,2765687.0,113070.0,695040.0,20408.0,28221.0,291124.0,34401.0,189441.0,57727.0,158124.0,140326.0,92070,34608,122585.91403579712,13090585,3414613,2003410,3717003,3861683,2066464,-309023,-50666,322702,53444,2871605,288.0,0.0,27.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4536000.0,2615825.0,136314.0,1014126.0,9.0,25966.0,279676.0,13237.0,133359.0,58690.0,187931.0,70867.0,98161,66613,124736.69202136993,11202924,2900753,1604359,3181904,3432253,1859160,-246842,-39193,256988,45446,2499938,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4536000.0,2656351.0,117814.0,998563.0,4.0,35886.0,346572.0,0.0,146531.0,10443.0,141973.0,81863.0,91981,61385,113966.01999092102,11106652,3002108,1639882,3204970,3137622,1889195,-256681,-42285,262006,49536,2713878,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4536000.0,2854042.0,144570.0,876087.0,0.0,54588.0,285538.0,8179.0,143447.0,28844.0,88535.0,52170.0,102793,44288,144633.68906974792,12668135,3441962,1839721,3620177,3706942,2119383,-287890,-48223,295757,55455,2793613,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,4536000.0,2843123.0,179314.0,642976.0,0.0,104865.0,321915.0,0.0,207942.0,21067.0,134698.0,80100.0,130940,30692,133876.0690383911,11425593,2889415,1869974,3090695,3430806,1959506,-228641,-48637,242852,48173,2765874,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,48.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4492800.0,2818833.0,200844.0,621400.0,13399.0,100941.0,375260.0,35401.0,114469.0,51524.0,131061.0,29668.0,104960,53136,145047.50609207153,12441914,3187566,2038130,3397372,3729700,2057331,-255771,-52400,268307,50698,2784533,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,36.0
True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,4492800.0,2779010.0,203621.0,570732.0,0.0,114969.0,310605.0,942.0,92960.0,26756.0,258773.0,134432.0,125224,56024,125670.07091331482,11305657,2943326,1731162,3140512,3345209,1933588,-234706,-47022,249129,51203,2829719,288.0,0.0,36.0,0.0,96.0,360.0,48.0,240.0,0.0,144.0,36.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4532400.0,2999703.0,170255.0,616107.0,0.0,118320.0,246843.0,9243.0,145210.0,50979.0,131959.0,43781.0,105090,77258,131771.45991134644,12841104,3346394,1989928,3560907,3872815,2116752,-255733,-50199,269962,56145,2840643,288.0,0.0,36.0,0.0,96.0,371.0,48.0,240.0,0.0,144.0,36.0
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4903200.0,3053889.0,258466.0,551860.0,25902.0,73074.0,274232.0,0.0,184076.0,43002.0,255623.0,183076.0,115421,69613,131999.84587478638,12440039,3402048,1958611,3684148,3256896,2117299,-263248,-51286,285526,53908,2961599,311.0,0.0,39.0,0.0,104.0,403.0,51.0,259.0,0.0,156.0,39.0
